packet_size,src_port,dest_port,duration,protocol_type,true_label
1884,46325,22,3.954162748347019,0,0
17416,248,59849,185.09906546572782,3,1
12879,53,58712,125.40414113385773,3,1
1694,37765,53,0.1873832549590949,1,0
2278,2428,443,5.357220981014852,1,0
12532,969,63648,66.36920532580817,2,1
7538,581,52933,177.75261859214953,3,1
1277,25574,22,1.9278130699491685,0,0
11580,446,50337,278.24063705548485,2,1
1460,56079,53,2.523738606669831,1,0
2016,45010,22,3.220669538013174,0,0
1739,34357,80,3.9896577256827808,0,0
5000,641,49254,78.38200817094773,3,1
13933,502,63926,90.3096439476295,3,1
9013,37,55402,69.81176120894375,3,1
1125,8690,22,1.384865758911999,0,0
1101,33523,22,3.333150878297999,0,0
1534,7632,53,1.85813102942639,0,0
1705,27391,53,3.0305299562782073,0,0
1405,31673,80,5.3272568817697605,0,0
1446,26675,22,1.7436995912868727,0,0
1511,39075,53,4.993216700892491,0,0
1750,56928,53,2.335925454721181,1,0
1826,58669,80,4.046410021331986,1,0
1403,30629,80,3.1784436190365013,0,0
1273,27131,22,1.4422790488042354,0,0
1282,64502,80,3.25167676606338,0,0
1728,18970,80,3.1241299500215445,0,0
1709,5025,22,0.15775115186333555,1,0
1639,6646,80,0.9970468301548961,1,0
9240,438,58643,266.89827792217073,2,1
12334,808,61611,246.62590887732688,3,1
1322,59932,53,4.396665524981905,0,0
1646,29088,22,4.852719632704822,0,0
1217,2777,443,3.3220303695919955,0,0
1294,23588,22,0.3169071003030456,0,0
1766,21820,80,1.547879562481056,0,0
1270,4893,22,4.122471838356023,0,0
1460,63450,80,3.9447302593361244,0,0
2069,14416,22,1.0271130903844459,0,0
9284,87,50623,105.7241983509651,2,1
1827,31692,80,5.416829161044278,0,0
1661,34617,22,2.6040724538452293,0,0
1698,5884,53,5.572646837444098,0,0
1167,56439,443,0.12251592851986796,0,0
14625,819,64014,250.15202478734892,3,1
11069,813,54026,217.43505004691596,3,1
1320,16643,22,3.3623392413840767,0,0
12761,585,55716,237.4363018996724,3,1
1724,60792,443,2.581929071441137,0,0
1660,55357,22,0.8831528523458193,1,0
10532,215,52426,288.5154168715495,2,1
12190,106,61745,66.34946625260119,3,1
1239,40447,22,5.397102895603646,0,0
1351,61694,22,1.838730093904959,0,0
1595,17582,22,4.656433425700232,0,0
1273,47076,80,3.703349617281677,0,0
1581,53850,53,5.431559363386356,1,0
1526,30400,22,1.9815171076717446,0,0
1861,16821,80,4.085166795801796,1,0
10366,664,52907,111.4841755925419,3,1
10168,261,64417,269.97444566294064,2,1
1268,32712,443,0.2652995453209046,1,0
1472,10345,80,3.6034155304066595,0,0
1107,11869,443,5.250952284922997,1,0
1182,29176,22,2.9566561579747304,0,0
1407,18180,22,3.6727592130439364,0,0
9686,555,49564,172.34185919370017,3,1
1437,52456,80,5.963776329979103,1,0
1547,15259,22,3.8983110184374987,1,0
12260,901,56287,92.89684063838052,2,1
1784,11513,80,5.42292758305015,0,0
1714,46230,53,1.4195786092839835,0,0
1570,36838,80,2.597489179854495,1,0
1367,31940,53,2.185532296438282,0,0
1671,52595,443,5.704496026676924,1,0
1096,14755,443,1.6790980488413776,0,0
1746,26992,80,3.6480232736299825,0,0
1413,24442,443,5.299503623588533,0,0
1905,9166,53,5.514787447966377,0,0
1501,63238,80,4.4413487398345275,0,0
1702,13341,22,4.632227135635118,0,0
6111,879,64019,208.2819306816631,3,1
1158,29387,22,2.874156538801739,0,0
1742,2958,80,5.803745133353889,0,0
1346,17717,53,2.108045949713038,0,0
1517,49721,80,2.218780739065315,1,0
1910,26303,53,4.616664837602416,1,0
1438,6103,80,4.519364536691191,0,0
17327,991,61476,31.819952169048133,2,1
1550,55208,53,4.666375560018978,0,0
12671,261,55550,298.29688735984433,2,1
11130,891,51039,148.21094008351727,2,1
1005,2943,443,5.921917239303237,0,0
10360,405,58952,235.98540779598386,2,1
1526,65289,22,2.2689461881970474,0,0
1111,3803,443,5.36044335228225,0,0
1610,10028,443,2.217991349895477,1,0
1139,34868,22,3.0903126479720604,0,0
1395,34101,443,3.8146263442988464,0,0
1329,52769,22,1.355523049413578,0,0
1272,49610,443,3.155483219182373,0,0
1350,9569,80,5.477208616442941,0,0
11782,409,58472,75.27372866307547,2,1
1546,8375,53,3.3683433333446935,0,0
1475,59966,80,4.092711648108757,0,0
8972,25,53507,159.98861514606472,2,1
10155,410,59709,115.48359992694307,2,1
1739,33626,22,3.9754793482032897,0,0
1793,44505,22,1.9774377649562591,0,0
1285,22433,443,0.3974575331519657,0,0
1553,39279,53,1.4184381990840995,0,0
1598,54830,80,1.330024847226841,0,0
1537,27038,53,2.612507750320608,1,0
1545,31979,443,2.648499221026216,0,0
1722,47333,80,0.8618841537092283,0,0
1758,33104,80,5.396740255423623,1,0
1307,46554,53,4.094071411569305,1,0
1772,12596,22,4.059335868943513,0,0
1500,46931,443,5.552200412936808,0,0
1843,28487,443,1.6332220284202503,0,0
1549,37869,22,4.52027840913045,0,0
1894,48992,80,5.525613625729155,1,0
1618,38194,443,4.4276556768660225,1,0
1602,58177,80,1.6406584963494026,0,0
1320,38734,443,5.110514296050262,0,0
1350,47237,22,3.0223957512844004,0,0
19983,569,64213,92.53515369777462,2,1
11112,956,54346,250.16913655175185,3,1
11764,917,53584,60.25918365121976,3,1
1653,7788,80,1.214913650819409,1,0
1195,62495,80,0.5949726031595889,1,0
12189,611,56889,66.15957482443093,3,1
1504,63946,22,2.745492880927178,0,0
1671,30188,22,2.1125061815008226,0,0
1333,10769,80,0.6885460298203897,0,0
924,43824,443,0.6752592912760351,0,0
1476,60286,22,2.2775775690519815,0,0
1622,46776,22,2.6075821750527837,0,0
1291,6373,22,2.0902707291277456,0,0
1461,7654,53,2.692746480259377,0,0
1321,53856,22,5.508303811138395,0,0
1534,50324,22,2.660333715858613,0,0
15168,755,61042,282.77271199880914,2,1
16650,350,62588,49.65019568688122,3,1
1689,3964,53,5.358773616695785,0,0
1587,18293,22,1.5237369267572778,0,0
1785,42254,22,4.708383834998326,0,0
10606,680,50009,57.393492737082546,3,1
1207,43661,53,2.0708896722784877,1,0
1276,21199,22,0.591844818125462,0,0
1202,30056,443,2.602347555336244,0,0
11533,398,50248,102.07972382732954,2,1
1181,61770,80,4.649539797299017,0,0
1514,35343,53,3.0953751759421992,1,0
1617,28500,443,3.548256318410174,0,0
1618,31847,22,4.8256510085202,0,0
1648,48928,443,1.2595728548439393,1,0
9602,379,62777,232.22450098933334,3,1
1388,17031,80,5.6166150832032065,1,0
1375,15059,443,3.286873133610503,0,0
1348,39257,22,5.381193762501434,0,0
1244,22540,22,5.065685792188951,0,0
13336,970,49313,265.2425011615139,2,1
1379,35209,80,1.7686641838232071,1,0
1039,18459,443,0.3839829487253803,0,0
14575,37,58616,256.3066214961361,2,1
11769,621,55505,182.67796794179253,3,1
12788,40,56131,141.13802010405323,2,1
2021,36628,53,5.2128682393081185,1,0
1712,45451,53,2.204232308526324,0,0
1610,45719,22,0.430800492376702,0,0
1350,52054,22,1.8387599750609696,0,0
1272,64724,53,0.9238876612075839,1,0
1325,36074,53,3.890378907441804,1,0
1817,62772,22,1.6019449261488024,0,0
14152,341,64763,95.17839692896641,2,1
5238,712,54874,109.80805711983238,2,1
1346,3081,22,4.65531971181307,0,0
17280,1,62522,225.34806693804967,2,1
1910,39083,53,0.3485046188171976,1,0
1903,50965,53,0.48572745044954174,0,0
1484,40047,80,3.709755550601716,0,0
1874,44634,53,2.300426287760979,0,0
1556,31677,22,1.6499806121408145,0,0
1798,23310,22,1.4852775944009105,0,0
12586,725,59697,36.85820492855673,3,1
1550,29414,53,0.7829917338548398,0,0
2098,58278,22,4.216818274271133,0,0
1670,3034,443,0.6760499211438545,0,0
1389,50087,22,2.5355303573437977,0,0
1903,46061,53,1.2256066188853383,0,0
1347,19418,22,3.09686680092919,0,0
1395,16438,22,3.8078897514005647,0,0
10276,4,62186,276.48046618016997,3,1
1515,34730,443,3.369230402324663,0,0
1967,32900,80,1.3663503201115177,0,0
13451,362,56831,263.81485082415406,3,1
1367,44894,22,4.0845314483154045,1,0
979,13901,443,2.966706982523488,0,0
1180,50605,443,1.1993330061745375,0,0
1163,22569,80,2.567553275408996,0,0
1713,16274,443,4.5186461211487705,0,0
1228,4489,443,0.6284852866622275,1,0
1095,12318,22,1.346056294605429,0,0
1669,20349,22,2.252865440658592,0,0
1367,16257,80,2.5640734615656116,0,0
1594,56622,80,2.832565838918844,0,0
1671,4348,80,1.52498698786771,0,0
10020,375,50789,114.32657006632994,2,1
1651,5621,53,3.1499629290427236,0,0
1251,8394,443,3.5668707224038494,0,0
1633,39422,443,3.5878608009964186,0,0
1396,18848,80,5.228307482074063,0,0
1575,29375,22,0.7058858068913346,1,0
1401,40555,53,3.35602680536957,0,0
1415,35914,443,0.31364337686804106,1,0
1918,7665,443,2.2088309121248977,0,0
1305,38140,53,4.796995219190706,0,0
1804,3392,80,3.2782927102780035,0,0
10167,19,57526,209.77996685662796,3,1
1559,17729,53,1.548854178936158,0,0
1444,38854,22,3.376068266945243,0,0
1278,46381,53,3.7851546097064994,0,0
1469,11153,22,2.191771073054775,1,0
1441,8082,53,3.340575171738127,0,0
12385,766,57525,88.90505495440534,3,1
8181,1022,62800,221.789907609862,3,1
1255,10987,443,4.210685032245571,0,0
1305,57916,80,1.3503633460473496,1,0
1638,39024,443,5.367857174248426,1,0
8922,320,62406,216.23405561551533,3,1
1813,35388,443,5.595672725619805,0,0
1407,6791,80,3.0492224729472057,0,0
1220,19730,53,4.084088190693378,1,0
1363,7481,443,2.712629150823834,1,0
1403,16077,53,5.004904482432674,0,0
1388,5312,53,3.1344692351884142,1,0
1563,19836,443,0.2622627773451676,1,0
15517,780,63894,123.19619866371397,2,1
1571,45421,22,0.16380178621119565,0,0
12824,242,59258,284.3468247654565,3,1
1430,5941,443,4.822592860619255,0,0
1307,56940,53,0.3285430455436539,0,0
1589,4131,53,4.252956298923098,0,0
1800,1330,443,5.860694668242287,0,0
1265,7704,22,3.1095326881398533,0,0
1048,18795,22,2.4308655303431266,1,0
1684,34495,22,1.8945000667086933,0,0
13558,608,60292,128.40687257129503,2,1
1555,49681,53,3.4757832081115754,0,0
1442,35087,80,0.18424182200609945,1,0
1443,40457,80,1.0331654467518854,0,0
1284,63919,22,3.9309262807525873,0,0
12060,711,61005,194.7729076432168,2,1
1780,40447,80,2.6378686071622837,0,0
2206,46290,443,4.767546673259703,0,0
1099,5984,53,3.839814273789929,0,0
2143,16950,53,5.956711486582086,1,0
11643,145,53587,235.13449210537766,3,1
1532,11881,53,2.8238366661571837,0,0
8582,249,54377,164.55587492117053,2,1
1775,41071,80,5.883746728903493,0,0
1746,30698,80,5.006645304860496,0,0
1108,18594,53,3.6562315763113937,0,0
1554,47141,53,2.7846894470529433,0,0
1438,23099,22,3.186987272022355,0,0
1712,50622,80,3.9850315484942245,0,0
1532,59891,22,5.704786551555749,0,0
1367,14739,80,3.0064204805364336,0,0
2011,10310,443,1.1388364137824882,0,0
1424,53340,22,0.8272126028722862,0,0
11644,353,51786,286.5492463075506,2,1
1293,46974,80,4.0444374850628835,1,0
1609,45883,80,3.275149808095996,1,0
1193,51155,443,2.623276086442326,0,0
1512,43747,22,5.697460667420904,1,0
1060,31800,53,0.35487526982122697,0,0
1714,50068,22,0.19889935430500638,0,0
1318,1329,443,0.7931782366790074,0,0
10811,215,64102,191.206606204106,2,1
1583,18625,53,3.985786774694908,0,0
1204,33523,22,4.145701537264358,0,0
1464,25530,80,4.2729362955268515,0,0
15275,203,61951,214.8017981745946,3,1
1860,27868,80,4.478199787701571,1,0
1348,8902,443,3.1807877201239187,1,0
1654,22970,443,4.944373206360521,0,0
1835,1892,53,3.674590532308966,0,0
1677,11246,53,4.187209968392774,0,0
1456,3655,443,0.4331380314741065,0,0
1723,16933,53,4.214758505647332,0,0
1644,12963,53,3.1985204506861913,0,0
1506,23020,22,2.842896552261408,0,0
1051,45807,443,4.541814677994283,0,0
5000,881,59397,35.406282540597765,2,1
1417,34740,53,4.583678891391271,0,0
10486,88,64943,75.3797497721827,2,1
1861,22058,22,5.338883240956071,0,0
1305,42559,22,4.087252580349807,0,0
1291,38574,80,0.8494992026575406,0,0
1643,60646,80,1.9648736736060255,0,0
1743,52355,53,1.6961861559655376,0,0
1577,50978,80,5.7579772318238716,0,0
1623,48629,53,1.6076505065611093,0,0
1739,39101,443,1.5933191717799235,0,0
8312,737,63426,220.63420252795282,2,1
1407,59965,22,4.475387911804697,0,0
13062,753,56258,271.3344311955709,2,1
1761,40185,80,4.130941108627069,1,0
16313,633,49827,85.15117256777592,2,1
1661,5890,443,5.083458224266925,0,0
1385,35988,443,3.338175761883704,0,0
1234,48137,80,5.967305370112324,0,0
1609,52121,22,0.6849540826168344,0,0
1784,25336,443,1.8260399710848438,0,0
1691,51484,443,5.625475069716363,0,0
1521,6313,53,0.3902189444550858,0,0
1780,28049,53,0.33329365164355423,0,0
1235,18842,80,1.5586211667948597,0,0
1772,10022,22,2.5742116095068766,0,0
1485,61189,443,1.6998805947971194,0,0
7514,701,56695,277.766389897014,3,1
1076,14500,80,2.8559164467606837,1,0
1497,3720,80,0.634953188411563,0,0
1204,44249,53,4.113621481575286,1,0
1570,53139,443,3.049026145391106,0,0
1800,34765,22,2.118100430927126,0,0
1903,37596,53,1.85150287452232,0,0
1442,62682,22,5.14496303735388,1,0
15837,365,57150,288.60588971849626,2,1
13572,715,63427,68.28181780741662,2,1
1530,31013,80,1.4314623735924505,0,0
1392,34394,80,1.5404834769408409,0,0
1575,38002,22,1.330849205495516,1,0
1374,48342,80,0.3238971600432254,0,0
1618,63977,22,3.7583909053721567,0,0
1412,49831,22,3.118629821265501,0,0
1312,45372,80,2.279185895336903,1,0
1395,13930,53,2.0881084155821656,0,0
11336,574,54004,134.2961363845962,2,1
1330,55102,443,5.340823379873935,0,0
1205,46691,53,0.6265083589268002,0,0
1692,9777,443,5.913041584594039,0,0
1121,5870,22,3.6776879581126556,0,0
7520,162,64161,158.84629282737978,3,1
9891,194,51903,109.47738570716203,2,1
9308,485,51596,297.91469789796304,2,1
1765,36768,443,3.294258005258724,0,0
15676,419,51702,55.477920310299226,2,1
1373,8927,53,3.4917641473235435,0,0
10380,1004,53477,51.01237710192821,3,1
1402,4362,443,3.2995595992570945,0,0
1505,50879,443,3.654342427903124,0,0
1458,13553,22,4.977344891548561,0,0
16363,162,59945,154.54164727886678,2,1
1615,7786,53,3.059910426245696,0,0
13584,426,55941,56.196760550820244,2,1
1267,32837,53,5.474513875761929,1,0
1362,39318,53,1.968012805766749,0,0
1670,37551,80,2.839913263777264,0,0
11850,1008,61256,206.60537958514254,2,1
8679,61,57081,149.06422951396718,3,1
14904,164,61425,177.63750503633125,3,1
1440,22775,80,2.9660396127254507,0,0
1598,55673,22,5.4822631682645016,0,0
1335,49023,22,2.951013911509602,0,0
2288,1932,22,5.297676445599618,0,0
1817,53366,80,1.72975079423253,1,0
13425,402,65081,105.05547169566834,3,1
1352,4895,53,3.0430254107403685,0,0
1399,43794,53,2.0596467808868324,0,0
1296,58913,53,5.623480901997739,0,0
1578,40800,80,3.1430204345730517,0,0
12445,394,49283,70.9512707259946,2,1
11320,473,64197,265.3016565122982,3,1
1321,8487,443,4.29986760379,0,0
9153,571,62401,48.08034352827538,2,1
1598,18303,443,3.541262244776763,1,0
11445,28,59950,138.30137552679395,2,1
1056,57262,80,4.33215309646986,0,0
12966,700,52245,270.4462279852611,2,1
1196,24267,443,4.754951305535983,0,0
14053,919,64763,227.55878128777476,3,1
1943,50879,443,2.102647931890476,1,0
1863,48630,80,3.461276092962988,0,0
1245,56083,53,4.8687954349489795,0,0
1576,12680,443,5.414782857733341,0,0
1292,40041,443,4.417325314534921,0,0
12475,234,53250,141.32088817702362,2,1
1202,60569,53,1.4684350310246084,0,0
1126,31207,22,1.380971950350049,0,0
1729,2989,53,1.5950689607542479,0,0
14453,66,58779,32.56050586846129,3,1
1209,53789,80,3.716965168011822,0,0
1312,23781,443,1.1977177749041954,1,0
16508,519,50353,213.47226085104586,3,1
1549,5667,53,3.4212802193659124,0,0
12154,278,52700,57.716305143188805,3,1
1378,27349,53,4.64333496801541,0,0
8795,55,49292,93.46604611131903,3,1
1403,55404,53,5.682458888493759,1,0
16844,698,56186,225.66002781013668,3,1
1471,25780,22,0.29555499687900005,0,0
1524,26738,22,1.764533849297382,0,0
6414,810,52999,106.19512334898825,3,1
17440,107,58613,109.74266971651633,2,1
1916,53903,22,2.917250772042033,1,0
1502,53693,443,5.346085623916637,0,0
1652,14524,443,1.7131909182003229,0,0
1468,14079,80,5.397005483338951,0,0
1255,2974,443,0.6458525620431893,1,0
1169,16678,22,3.6132763644997064,0,0
1545,34481,22,5.074834013690349,0,0
1763,8655,22,4.489595497769388,0,0
1799,27213,53,5.335763912667521,0,0
1274,42905,53,3.4149146676981426,0,0
1029,29877,53,1.902689204586677,0,0
1357,45069,22,4.270874934244216,0,0
1487,56334,80,0.7154468388075937,0,0
1880,58563,22,3.425672580935167,0,0
1226,35573,80,1.237905714128938,0,0
14045,756,60935,90.59525792638632,3,1
1797,19823,53,0.8210350935594073,0,0
9191,351,49689,292.8915475161563,2,1
1488,50247,80,1.0326348370543477,0,0
1798,8205,443,5.534915334304287,0,0
1929,28633,443,0.8655230410463682,0,0
1422,1551,22,4.335905269051898,0,0
1099,47926,443,5.047155120227535,1,0
12957,18,60164,199.1627683892052,2,1
13232,781,60979,270.6401540790734,2,1
16960,187,57492,213.85336266065147,2,1
10396,673,63946,54.41620248272755,2,1
11440,759,57573,213.66849174944124,3,1
1954,38914,80,0.6735837377605548,0,0
1584,35357,80,1.0401956556930363,0,0
6975,969,55482,228.80036987693717,2,1
1811,43888,80,1.4580995079042973,1,0
18628,952,58455,202.83431323454758,3,1
1488,25813,53,5.408067180155663,0,0
1508,4230,53,1.458029109897313,1,0
1501,8418,443,4.0594990938221445,0,0
1359,1029,443,1.2676885013956456,0,0
1507,26568,53,2.7350433824590374,0,0
1546,60895,80,1.289371452353916,0,0
1230,38714,443,3.54151933718022,0,0
1623,14135,443,5.9668595662416095,0,0
5931,596,56814,251.64457374950604,3,1
1462,29030,443,0.0711165015953893,0,0
1276,54518,443,1.055977225212752,0,0
1591,65042,22,5.123103502982896,1,0
1974,10007,443,1.3911425828743615,1,0
1482,1552,443,5.182405985981114,0,0
1287,7952,53,2.807251106946905,0,0
1417,20763,80,3.728006127044366,0,0
1531,16079,53,0.2418302014794989,0,0
1767,54897,443,2.1905925970955225,0,0
1604,16354,53,3.946345971215311,0,0
1488,5383,22,5.01497724621919,0,0
7507,333,58854,92.9018784851939,2,1
1378,27422,53,4.914616992703549,0,0
1895,40131,443,1.5691171169690619,0,0
1508,16165,443,4.571278289030801,0,0
1818,53506,80,3.2996198176828186,1,0
1258,48656,443,4.561918995404095,1,0
12333,264,59649,178.0320756542196,3,1
1519,13235,80,4.543657360639714,1,0
1253,10440,53,4.357032677972567,0,0
1399,61260,53,3.4880379623161026,0,0
1281,24684,22,4.305928681396703,0,0
1683,60660,443,5.08493623077983,0,0
1498,23104,80,1.4561398047762748,0,0
1356,50286,443,0.2394583800611822,0,0
1716,30035,80,5.829204726238978,0,0
1400,31982,53,5.063631833232667,0,0
1594,61095,80,1.2160733988254229,0,0
1352,40410,53,3.740368812581799,0,0
1641,28423,22,4.235736407454572,0,0
1491,52394,22,3.2167973436763524,0,0
11218,77,56840,170.6656660145739,2,1
1403,3431,22,0.9047018221791118,0,0
1169,34903,22,2.275123042700129,0,0
14444,677,55809,119.50006990823262,2,1
1485,17751,53,3.0097480884619467,0,0
1848,17215,53,4.170835407411588,1,0
1862,62062,443,2.901057617002879,0,0
1591,29549,53,2.38090112125101,0,0
1010,51836,80,5.124899931161775,0,0
1421,60820,80,3.9063016419739656,0,0
1787,16789,22,3.538293666999945,0,0
1646,45995,53,3.291438711452093,0,0
1482,49252,53,2.1994356827129478,0,0
1548,15349,22,3.049683513883482,0,0
15893,205,61227,123.62633549621727,3,1
1157,55628,443,5.7065575240021404,0,0
1440,61051,80,2.18202142510683,0,0
1408,9308,443,3.020925131083407,0,0
1632,32762,80,4.604321689631392,0,0
1424,4560,22,5.794789406179201,0,0
1012,48141,443,0.415369169689674,0,0
1739,9274,80,5.537059289874505,0,0
1384,53473,53,3.055129515870976,1,0
1340,37327,80,2.6611444677826155,1,0
1190,51963,80,4.463610818793734,0,0
8292,693,53915,154.44470417759413,2,1
1343,61136,22,1.000724094575744,0,0
1781,38763,22,3.2395353082461695,0,0
1378,64327,53,4.971868560516075,0,0
1392,37724,53,4.051774810813007,0,0
1124,15873,80,2.591727916329812,1,0
1511,57989,53,1.8064935552262567,0,0
1156,56781,53,5.218728674648169,0,0
1486,16314,80,0.6954634825201734,0,0
1375,50754,22,3.712156095088812,0,0
1386,50841,22,3.4130969679664425,1,0
1503,9015,22,0.724720047702207,0,0
1923,41522,443,2.3318361926396474,1,0
1269,23655,53,4.77393530386514,0,0
1212,51645,443,4.365597924467168,1,0
11991,90,63321,266.1829814515057,3,1
1382,58413,53,4.676571410882349,0,0
19355,93,63099,56.75077308304934,2,1
11279,358,61196,260.993209345384,2,1
1306,24537,53,0.9879236787150659,1,0
1796,16329,443,2.7798737763818377,1,0
923,42486,443,2.619954472008239,0,0
7118,509,60726,159.24544744653315,2,1
1808,15428,22,3.5688741067485372,0,0
1542,8298,22,3.4314153723392793,0,0
9781,943,57464,193.57808544188782,3,1
1309,63768,443,2.7691637407927967,0,0
7302,457,56629,257.40845267784846,3,1
